timestamp,open,high,low,close,volume,source,symbol,interval
1748426400000,2626.72000000,2642.92000000,2608.50000000,2640.41000000,26998.22400000,binance_spot,ETHUSDT,1h
1748430000000,2640.40000000,2659.01000000,2640.10000000,2656.99000000,14898.44550000,binance_spot,ETHUSDT,1h
1748433600000,2656.99000000,2681.33000000,2652.88000000,2666.93000000,26851.03160000,binance_spot,ETHUSDT,1h
1748437200000,2666.93000000,2689.14000000,2654.48000000,2657.41000000,45540.42250000,binance_spot,ETHUSDT,1h
1748440800000,2657.40000000,2660.39000000,2621.26000000,2628.40000000,52147.64750000,binance_spot,ETHUSDT,1h
1748444400000,2628.40000000,2640.00000000,2613.20000000,2626.90000000,39386.50730000,binance_spot,ETHUSDT,1h
1748448000000,2626.90000000,2643.59000000,2626.71000000,2640.56000000,20948.63680000,binance_spot,ETHUSDT,1h
1748451600000,2640.57000000,2664.35000000,2640.56000000,2652.80000000,28866.79070000,binance_spot,ETHUSDT,1h
1748455200000,2652.80000000,2657.80000000,2633.62000000,2636.17000000,17003.67010000,binance_spot,ETHUSDT,1h
1748458800000,2636.17000000,2655.78000000,2615.32000000,2617.79000000,30714.14230000,binance_spot,ETHUSDT,1h
1748462400000,2617.80000000,2635.38000000,2612.04000000,2634.43000000,20417.01320000,binance_spot,ETHUSDT,1h
1748466000000,2634.43000000,2659.36000000,2631.00000000,2652.25000000,10852.47020000,binance_spot,ETHUSDT,1h
1748469600000,2652.25000000,2653.09000000,2638.00000000,2648.61000000,12338.72300000,binance_spot,ETHUSDT,1h
1748473200000,2648.61000000,2686.40000000,2648.49000000,2681.60000000,31553.68630000,binance_spot,ETHUSDT,1h
1748476800000,2681.61000000,2721.50000000,2669.01000000,2721.50000000,54567.26440000,binance_spot,ETHUSDT,1h
1748480400000,2721.50000000,2722.50000000,2697.62000000,2711.76000000,41030.97360000,binance_spot,ETHUSDT,1h
1748484000000,2711.76000000,2788.00000000,2705.90000000,2770.70000000,95399.58980000,binance_spot,ETHUSDT,1h
1748487600000,2770.70000000,2773.75000000,2746.42000000,2762.50000000,38261.42890000,binance_spot,ETHUSDT,1h
1748491200000,2762.50000000,2766.80000000,2701.28000000,2727.50000000,57750.95040000,binance_spot,ETHUSDT,1h
1748494800000,2727.50000000,2736.70000000,2716.21000000,2722.80000000,27533.25950000,binance_spot,ETHUSDT,1h
1748498400000,2722.80000000,2732.00000000,2716.65000000,2727.75000000,17857.26740000,binance_spot,ETHUSDT,1h
1748502000000,2727.75000000,2736.82000000,2716.89000000,2731.28000000,23521.29230000,binance_spot,ETHUSDT,1h
1748505600000,2731.29000000,2732.30000000,2711.60000000,2723.21000000,29185.05880000,binance_spot,ETHUSDT,1h
1748509200000,2723.20000000,2739.37000000,2716.49000000,2736.30000000,16283.02410000,binance_spot,ETHUSDT,1h
1748512800000,2736.30000000,2744.42000000,2724.38000000,2730.60000000,15793.63410000,binance_spot,ETHUSDT,1h
1748516400000,2730.59000000,2731.66000000,2707.10000000,2715.83000000,26547.35890000,binance_spot,ETHUSDT,1h
1748520000000,2715.82000000,2718.60000000,2676.16000000,2693.26000000,49262.36370000,binance_spot,ETHUSDT,1h
1748523600000,2693.26000000,2699.90000000,2653.88000000,2660.19000000,50704.99400000,binance_spot,ETHUSDT,1h
1748527200000,2660.19000000,2675.90000000,2621.92000000,2672.02000000,72556.38650000,binance_spot,ETHUSDT,1h
